Job_Title,Salary_Estimate,Company_Name,Location,Headquarters,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Min_Salary,Max_Salary,Avg_Salary,company_txt,Job_Location,Python,Spark,AWS,Excel,SQL,SAS,Keras,PyTorch,Scikit_Learn,TensorFlow,Hadoop,Tableau,Power_BI,Flink,MongoDB,Google_Analytics,Job_Category,Seniority_Title,Degree_Required,Company_Rating,State_Wise,Company_Man_Power,Company_Man_Power_Category,Founded_Year,Company_Age,Ownership_Type
sr data analyst   it,$52K-$93K (Glassdoor est.),United BioSource,"Blue Bell, PA","Blue Bell, PA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covance, ICON",0,0,52,93,72.5,United BioSource,PA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Analyst,Senior,Not_Specified,2.1,PA,1001 - 5000,Large,2003,23,Other
senior data engineer,$97K-$181K (Glassdoor est.),Figure Eight,"San Francisco, CA","San Francisco, CA",Computer Hardware & Software,Information Technology,$10 to $25 million (USD),-1,0,0,97,181,139.0,Figure Eight,CA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Senior,Not_Specified,3.9,CA,51 - 200,Small,2008,18,Public
senior data engineer,$100K-$173K (Glassdoor est.),Tapjoy,"San Francisco, CA","San Francisco, CA",Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,100,173,136.5,Tapjoy,CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Senior,Not_Specified,3.9,CA,201 - 500,Medium,2007,19,Private
sr  data analyst,$58K-$108K (Glassdoor est.),DoubleVerify,"New York, NY","New York, NY",Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,58,108,83.0,DoubleVerify,NY,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Senior,Not_Specified,3.2,NY,201 - 500,Medium,2008,18,Private
research scientist or senior research scientist   computer vision,$81K-$161K (Glassdoor est.),Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",Research & Development,Business Services,$5 to $10 million (USD),"Google, Amazon, NVIDIA",0,0,81,161,121.0,Mitsubishi Electric Research Labs,MA,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Other Scientist,Senior,PhD,4.6,MA,51 - 200,Small,1991,35,Subsidiary
associate machine learning engineer   data scientist may 2020 undergrad,$53K-$96K (Glassdoor est.),Fareportal,"New York, NY","New York, NY",Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,53,96,74.5,Fareportal,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,3.8,NY,1001 - 5000,Large,2002,24,Private
data analyst chemist   quality system contractor,$61K-$110K (Glassdoor est.),"Rodan and Fields, LLC","San Francisco, CA","San Francisco, CA",Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,-1,0,0,61,110,85.5,"Rodan and Fields, LLC",CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,2.2,CA,501 - 1000,Medium,2002,24,Private
senior scientist   biostatistician,$65K-$96K (Glassdoor est.),Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,96,80.5,Reynolds American,NC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,Masters,3.1,NC,5001 - 10000,Large,1875,151,Private
research scientist   principal research scientist   multiphysical systems,$115K-$220K (Glassdoor est.),Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",Research & Development,Business Services,$5 to $10 million (USD),"Google, Amazon, NVIDIA",0,0,115,220,167.5,Mitsubishi Electric Research Labs,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,4.6,MA,51 - 200,Small,1991,35,Subsidiary
research scientist  machine learning department,$71K-$144K (Glassdoor est.),Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,71,144,107.5,Software Engineering Institute,PA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ML Engineer,Not Specified,PhD,2.6,PA,501 - 1000,Medium,1984,42,Education
foundational community supports data analyst,$32K-$57K (Glassdoor est.),DESC,"Seattle, WA","Seattle, WA",Social Assistance,Non-Profit,$25 to $50 million (USD),-1,0,0,32,57,44.5,DESC,WA,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,3.4,WA,501 - 1000,Medium,1979,47,Nonprofit
senior health data analyst  star ratings,$79K-$136K (Glassdoor est.),Johns Hopkins Health Care,"Glen Burnie, MD","Baltimore, MD",Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"MedStar Health, University of Maryland Medical Center, LifeBridge Health",0,0,79,136,107.5,Johns Hopkins Health Care,MD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Senior,Masters,3.3,MD,1001 - 5000,Large,1889,137,Private
principal research scientist team lead  medicinal chemistry   oncology,Employer Provided Salary:$120K-$145K,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Unknown,Unknown / Non-Applicable,-1,0,1,120,145,132.5,Kronos Bi,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,-1.0,MA,Unknown,Unknown,,,Private
sr  data analyst,$50K-$89K (Glassdoor est.),Community Behavioral Health,"Philadelphia, PA","Phila, PA",Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,50,89,69.5,Community Behavioral Health,PA,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Data Analyst,Senior,Not_Specified,3.7,PA,201 - 500,Medium,1994,32,Private
senior engineer  data management engineering,$68K-$129K (Glassdoor est.),Western Digital,"Milpitas, CA","San Jose, CA",Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",0,0,68,129,98.5,Western Digital,CA,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Other,Senior,Not_Specified,3.5,CA,10000+,Very Large,1970,56,Public
quality control scientist iii  analytical development,$48K-$113K (Glassdoor est.),Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,48,113,80.5,Advanced BioScience Laboratories,MD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,2.7,MD,201 - 500,Medium,1961,65,Private
clinical scientist  clinical development,$27-$47 Per Hour(Glassdoor est.),FORMA THERAPEUTICS,"Watertown, MA","Watertown, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1,1,0,56,97,76.5,FORMA THERAPEUTICS,MA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,3.8,MA,51 - 200,Small,2008,18,Private
software engineer staff scientist  human language technologies,$74K-$124K (Glassdoor est.),Raytheon,"Cambridge, MD","Waltham, MA",Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,74,124,99.0,Raytheon,MD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,3.7,MD,10000+,Very Large,1922,104,Public
manager  safety scientist  medical safety   risk management,$68K-$125K (Glassdoor est.),Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,68,125,96.5,Agios Pharmaceuticals,MA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Manager,Not Specified,Not_Specified,3.8,MA,501 - 1000,Medium,2008,18,Public
assistant director director  office of data science,$39K-$67K (Glassdoor est.),Liberty Mutual Insurance,"Boston, MA","Boston, MA",Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,39,67,53.0,Liberty Mutual Insurance,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.3,MA,10000+,Very Large,1912,114,Private
sr  data engineer   big data saas pipeline,$71K-$135K (Glassdoor est.),Bridg,"Los Angeles, CA","Los Angeles, CA",Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,71,135,103.0,Bridg,CA,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Data Engineer,Senior,Not_Specified,2.7,CA,Unknown,Unknown,2011,15,Private
senior risk data scientist,$107K-$172K (Glassdoor est.),Bill.com,"Palo Alto, CA","Palo Alto, CA",Financial Transaction Processing,Finance,$50 to $100 million (USD),-1,0,0,107,172,139.5,Bill.com,CA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,3.8,CA,501 - 1000,Medium,2006,20,Public
data scientist in artificial intelligence early career,$49K-$85K (Glassdoor est.),Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67.0,Pacific Northwest National Laboratory,WA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.8,WA,1001 - 5000,Large,1965,61,Government
consultant   analytics consulting,$54K-$71K (Glassdoor est.),Infosys,"Hartford, CT","Bengaluru, India",IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,3.0,CT,10000+,Very Large,1981,45,Public
scientist   cvrm metabolism   in vivo pharmacology,$61K-$123K (Glassdoor est.),AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,61,123,92.0,AstraZeneca,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,3.9,MD,10000+,Very Large,1913,113,Public
data analyst,$47K-$85K (Glassdoor est.),AXION Healthcare Solutions,"New York, NY","New York, NY",Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66.0,AXION Healthcare Solutions,NY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,3.6,NY,Unknown,Unknown,1980,46,Private
data engineer,$65K-$124K (Glassdoor est.),Alignment Healthcare,"Orange, CA","Orange, CA",Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,Alignment Healthcare,CA,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Not Specified,Masters,3.5,CA,501 - 1000,Medium,2013,13,Private
data scientist,$87K-$141K (Glassdoor est.),TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,87,141,114.0,TRANZACT,NJ,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,Data Scientist,Not Specified,Not_Specified,3.6,NJ,1001 - 5000,Large,1989,37,Private
data scientist,$56K-$95K (Glassdoor est.),ExecOnline,"New York, NY","New York, NY",Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,ExecOnline,NY,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.2,NY,51 - 200,Small,2012,14,Private
data scientist,$71K-$121K (Glassdoor est.),Charter Spectrum,"Maryland Heights, MO","North Salt Lake, UT",K-12 Education,Education,$5 to $10 million (USD),-1,0,0,71,121,96.0,Charter Spectrum,MO,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Not Specified,PhD,3.5,MO,Unknown,Unknown,,,Education
machine learning engineer,$62K-$112K (Glassdoor est.),Mteq,"Fort Belvoir, VA","Lorton, VA",Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87.0,Mteq,VA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ML Engineer,Not Specified,Not_Specified,4.0,VA,501 - 1000,Medium,1954,72,Public
data scientist,$64K-$108K (Glassdoor est.),Brillient,"Silver Spring, MD","Reston, VA",IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,Brillient,MD,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.7,MD,201 - 500,Medium,2006,20,Private
senior data scientist,$89K-$144K (Glassdoor est.),Entefy,"Palo Alto, CA","Palo Alto, CA",Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,Entefy,CA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,4.4,CA,Unknown,Unknown,2012,14,Private
senior scientist  neuroscience ,$109K-$200K (Glassdoor est.),Sunovion,"Marlborough, MA","Marlborough, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,3.5,MA,1001 - 5000,Large,2010,16,Private
marketing data analyst,$35K-$62K (Glassdoor est.),San Manuel Casino,"Highland, CA","Highland, CA",Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,San Manuel Casino,CA,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Data Analyst,Not Specified,Masters,3.6,CA,1001 - 5000,Large,1986,40,Private
machine learning engineer   regulatory,$61K-$113K (Glassdoor est.),Cboe Global Markets,"Lenexa, KS","Chicago, IL",Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,Cboe Global Markets,KS,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,ML Engineer,Not Specified,Not_Specified,3.7,KS,501 - 1000,Medium,1973,53,Public
data engineer,$55K-$105K (Glassdoor est.),Trace3,"Houston, TX","Irvine, CA",IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80.0,Trace3,TX,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Not Specified,Not_Specified,3.4,TX,501 - 1000,Medium,2002,24,Private
medical laboratory scientist,$18-$25 Per Hour(Glassdoor est.),Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,4.0,TX,1001 - 5000,Large,1977,49,Healthcare
principal data scientist,$135K-$211K (Glassdoor est.),Northrop Grumman,"San Jose, CA","Falls Church, VA",Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,Northrop Grumman,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,3.7,CA,10000+,Very Large,1939,87,Public
r d specialist  food scientist,$39K-$66K (Glassdoor est.),Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,Teasdale Latin Foods,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,2.4,IL,501 - 1000,Medium,,,Private
data engineer,$57K-$80K (Glassdoor est.),Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,Saama Technologies Inc,AZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Not Specified,Not_Specified,3.5,AZ,501 - 1000,Medium,1997,29,Private
associate principal scientist  pharmacogenomics,$63K-$127K (Glassdoor est.),AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95.0,AstraZeneca,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,3.9,MD,10000+,Very Large,1913,113,Public
data scientist   systems engineering,$50K-$89K (Glassdoor est.),MITRE,"Bedford, MA","Bedford, MA",Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,MITRE,MA,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Data Scientist,Not Specified,Not_Specified,3.2,MA,5001 - 10000,Large,1958,68,Nonprofit
senior data scientist,$82K-$132K (Glassdoor est.),The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",Metals Brokers,Mining & Metals,Unknown / Non-Applicable,-1,0,0,82,132,107.0,The David J. Joseph Company,OH,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,Senior,Masters,4.4,OH,201 - 500,Medium,1885,141,Subsidiary
data scientist sr,$85K-$139K (Glassdoor est.),The Buffalo Group,"Charlottesville, VA","Reston, VA",IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,85,139,112.0,The Buffalo Group,VA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Senior,Masters,3.9,VA,501 - 1000,Medium,2010,16,Private
data scientist,$72K-$121K (Glassdoor est.),CompQsoft,"Washington, DC","Houston, TX",Consulting,Business Services,$10 to $25 million (USD),-1,0,0,72,121,96.5,CompQsoft,DC,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.4,DC,51 - 200,Small,1997,29,Private
scientist  bacteriology,$74K-$149K (Glassdoor est.),Cerus Corporation,"Concord, CA","Concord, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,Cerus Corporation,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,PhD,2.1,CA,201 - 500,Medium,,,Public
associate director  platform and devops  data engineering and aritifical intelligence,$113K-$196K (Glassdoor est.),Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,Takeda Pharmaceuticals,MA,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,Not Specified,Masters,3.7,MA,10000+,Very Large,1781,245,Public
data scientist,$69K-$121K (Glassdoor est.),"Remedy BPCI Partners, LLC.","New York, NY","Norwalk, CT",Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95.0,"Remedy BPCI Partners, LLC.",NY,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Not Specified,Not_Specified,3.4,NY,201 - 500,Medium,2011,15,Private
data scientist,$71K-$124K (Glassdoor est.),Strategic Financial Solutions,"New York, NY","New York, NY",Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,Strategic Financial Solutions,NY,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.0,NY,501 - 1000,Medium,2007,19,Private
senior data scientist,$97K-$160K (Glassdoor est.),Maven Wave Partners,"Chicago, IL","Chicago, IL",Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,Maven Wave Partners,IL,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Senior,Not_Specified,4.4,IL,201 - 500,Medium,2008,18,Private
senior research scientist machine learning,$81K-$167K (Glassdoor est.),Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,Software Engineering Institute,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ML Engineer,Senior,PhD,2.6,PA,501 - 1000,Medium,1984,42,Education
principal data scientist,$150K-$238K (Glassdoor est.),The Climate Corporation,"San Francisco, CA","San Francisco, CA",Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194.0,The Climate Corporation,CA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Not_Specified,3.2,CA,501 - 1000,Medium,2006,20,Subsidiary
clinical laboratory scientist,$24-$39 Per Hour(Glassdoor est.),Vail Health,"Vail, CO","Vail, CO",Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,49,81,65.0,Vail Health,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,3.7,CO,501 - 1000,Medium,1966,60,Healthcare
data analyst 1  full time contract worker for up to 12 months,$35K-$65K (Glassdoor est.),The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,UT,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,4.2,UT,10000+,Very Large,,,Nonprofit
data scientist,$77K-$132K (Glassdoor est.),Crossix Solutions,"New York, NY","New York, NY",Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,Crossix Solutions,NY,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.5,NY,201 - 500,Medium,2005,21,Public
data scientist,$51K-$88K (Glassdoor est.),Solugenix Corporation,"Phoenix, AZ","Brea, CA",IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,51,88,69.5,Solugenix Corporation,AZ,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.3,AZ,201 - 500,Medium,1969,57,Private
data scientist,$101K-$141K (Glassdoor est.),West Coast University,"Irvine, CA","Irvine, CA",Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,101,141,121.0,West Coast University,CA,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Data Scientist,Not Specified,Masters,2.6,CA,10000+,Very Large,1997,29,Private
data engineer   consultant  charlotte based ,$59K-$112K (Glassdoor est.),Clarity Insights,"Charlotte, NC","Chicago, IL",IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,Clarity Insights,NC,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Not Specified,Not_Specified,4.2,NC,201 - 500,Medium,2008,18,Private
data engineer,$79K-$147K (Glassdoor est.),NCSOFT,"Aliso Viejo, CA","Seoul, South Korea",Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113.0,NCSOFT,CA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,Data Engineer,Not Specified,Not_Specified,3.1,CA,1001 - 5000,Large,1997,29,Public
data scientist  warehouse automation ,$79K-$127K (Glassdoor est.),SoftBank Robotics,"San Francisco, CA","Paris, France",Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1,0,0,79,127,103.0,SoftBank Robotics,CA,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,Not Specified,Masters,3.8,CA,201 - 500,Medium,2005,21,Subsidiary
scientist  immuno oncology,$62K-$119K (Glassdoor est.),GSK,"Cambridge, MA","Brentford, United Kingdom",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,GSK,MA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Masters,3.9,MA,10000+,Very Large,1830,196,Public
